DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,DHSREGEN,OTHREGNA,OTHREGCO,REGCODE,SVYYEAR,flag
28736,MIZORAM,287,Lawngtlai,U,Lawngtlai,Mizoram,15,287,2020,NA
28737,MIZORAM,287,Lawngtlai,R,Lawngtlai,Mizoram,15,287,2020,NA
28738,MIZORAM,287,Lawngtlai,R,Lawngtlai,Mizoram,15,287,2020,NA
28739,MIZORAM,287,Lawngtlai,R,Lawngtlai,Mizoram,15,287,2020,NA
28740,MIZORAM,287,Lawngtlai,R,Lawngtlai,Mizoram,15,287,2020,NA
28741,MIZORAM,287,Lawngtlai,R,Lawngtlai,Mizoram,15,287,2020,NA
28742,MIZORAM,287,Lawngtlai,R,Lawngtlai,Mizoram,15,287,2020,NA
29101,TRIPURA,291,Dhalai,U,Dhalai,Tripura,16,291,2020,NA
29102,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29103,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29104,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29105,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29106,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29107,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29108,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29109,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29110,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29111,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29112,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29113,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29114,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29115,TRIPURA,291,Dhalai,U,Dhalai,Tripura,16,291,2020,NA
29116,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29117,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29118,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29119,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29120,TRIPURA,291,Dhalai,U,Dhalai,Tripura,16,291,2020,NA
29121,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29122,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29123,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29124,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29125,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29126,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29127,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29128,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29129,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29130,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29131,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29132,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29133,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29134,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29135,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29136,TRIPURA,291,Dhalai,U,Dhalai,Tripura,16,291,2020,NA
29137,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29138,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29139,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29140,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29141,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29142,TRIPURA,291,Dhalai,R,Dhalai,Tripura,16,291,2020,NA
29501,MEGHALAYA,295,South Garo Hills,U,South Garo Hills,Meghalaya,17,295,2020,NA
29502,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29503,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29504,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29505,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29506,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29507,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29508,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29509,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29510,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29511,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29512,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29513,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29514,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29515,MEGHALAYA,295,South Garo Hills,U,South Garo Hills,Meghalaya,17,295,2020,NA
29516,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29517,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29518,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29519,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29520,MEGHALAYA,295,South Garo Hills,U,South Garo Hills,Meghalaya,17,295,2020,NA
29521,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29522,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29523,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29524,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29525,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29526,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29527,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29528,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29529,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29530,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29531,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29532,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29533,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29534,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29535,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29536,MEGHALAYA,295,South Garo Hills,U,South Garo Hills,Meghalaya,17,295,2020,NA
29537,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29538,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29539,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29540,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29541,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29542,MEGHALAYA,295,South Garo Hills,R,South Garo Hills,Meghalaya,17,295,2020,NA
29701,MEGHALAYA,297,Ribhoi,U,Ribhoi,Meghalaya,17,297,2020,NA
29702,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29703,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29704,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29705,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29706,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29707,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29708,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29709,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29710,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29711,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29712,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29713,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29714,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29715,MEGHALAYA,297,Ribhoi,U,Ribhoi,Meghalaya,17,297,2020,NA
29716,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29717,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29718,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29719,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29720,MEGHALAYA,297,Ribhoi,U,Ribhoi,Meghalaya,17,297,2020,NA
29721,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29722,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29723,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29724,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29725,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29726,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29727,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29728,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29729,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29730,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29731,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29732,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29733,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29734,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29735,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29736,MEGHALAYA,297,Ribhoi,U,Ribhoi,Meghalaya,17,297,2020,NA
29737,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29738,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29739,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29740,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29741,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29742,MEGHALAYA,297,Ribhoi,R,Ribhoi,Meghalaya,17,297,2020,NA
29801,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29802,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29803,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29804,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29805,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29806,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29807,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29808,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29809,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29810,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29811,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29812,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29813,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29814,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29815,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29816,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29817,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29818,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29819,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29820,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29821,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29822,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29823,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29824,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29825,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29826,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29827,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29828,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29829,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29830,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29831,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29832,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29833,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29834,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29835,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29836,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29837,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29838,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29839,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29840,MEGHALAYA,298,East Khasi Hills,R,East Khasi Hills,Meghalaya,17,298,2020,NA
29841,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
29842,MEGHALAYA,298,East Khasi Hills,U,East Khasi Hills,Meghalaya,17,298,2020,NA
30001,ASSAM,300,Kokrajhar,U,Kokrajhar,Assam,18,300,2020,NA
30002,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30003,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30004,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30005,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30006,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30007,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30008,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30009,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30010,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30011,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30012,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30013,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30014,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30015,ASSAM,300,Kokrajhar,U,Kokrajhar,Assam,18,300,2020,NA
30016,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30017,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30018,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30019,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30020,ASSAM,300,Kokrajhar,U,Kokrajhar,Assam,18,300,2020,NA
30021,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30022,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30023,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30024,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30025,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30026,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30027,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30028,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30029,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30030,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30031,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30032,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30033,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30034,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30035,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30036,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30037,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30038,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30039,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30040,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30041,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30042,ASSAM,300,Kokrajhar,R,Kokrajhar,Assam,18,300,2020,NA
30201,ASSAM,302,Goalpara,U,Goalpara,Assam,18,302,2020,NA
30202,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30203,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30204,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30205,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30206,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30207,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30208,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30209,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30210,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30211,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30212,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30213,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30214,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30215,ASSAM,302,Goalpara,U,Goalpara,Assam,18,302,2020,NA
30216,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30217,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30218,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30219,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30220,ASSAM,302,Goalpara,U,Goalpara,Assam,18,302,2020,NA
30221,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30222,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30223,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30224,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30225,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30226,ASSAM,302,Goalpara,U,Goalpara,Assam,18,302,2020,NA
30227,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30228,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30229,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30230,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30231,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30232,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30233,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30234,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30235,ASSAM,302,Goalpara,U,Goalpara,Assam,18,302,2020,NA
30236,ASSAM,302,Goalpara,U,Goalpara,Assam,18,302,2020,NA
30237,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30238,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30239,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30240,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30241,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30242,ASSAM,302,Goalpara,R,Goalpara,Assam,18,302,2020,NA
30301,ASSAM,303,Barpeta,U,Barpeta,Assam,18,303,2020,NA
30302,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30303,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30304,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30305,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30306,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30307,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30308,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30309,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30310,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30311,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30312,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30313,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30314,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30315,ASSAM,303,Barpeta,U,Barpeta,Assam,18,303,2020,NA
30316,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30317,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30318,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30319,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30320,ASSAM,303,Barpeta,U,Barpeta,Assam,18,303,2020,NA
30321,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30322,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30323,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30324,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30325,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30326,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30327,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30328,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30329,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30330,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30331,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30332,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30333,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30334,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30335,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30336,ASSAM,303,Barpeta,U,Barpeta,Assam,18,303,2020,NA
30337,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30338,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30339,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30340,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30341,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30342,ASSAM,303,Barpeta,R,Barpeta,Assam,18,303,2020,NA
30401,ASSAM,304,Morigaon,U,Morigaon,Assam,18,304,2020,NA
30402,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30403,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30404,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30405,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30406,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30407,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30408,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30409,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30410,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30411,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30412,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30413,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30414,ASSAM,304,Morigaon,R,Morigaon,Assam,18,304,2020,NA
30415,ASSAM,304,Morigaon,U,Morigaon,Assam,18,304,2020,NA
