DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,DISTRICT,DT_CEN_CD,ST_NM,ST_CEN_CD,geometry,flag
40405,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40406,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40407,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40408,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40410,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40411,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40412,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40413,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40414,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40415,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40416,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40417,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40418,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40419,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40420,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40421,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40422,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40423,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40424,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40425,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40426,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40427,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40428,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40429,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40430,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40431,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40432,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40433,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40434,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40435,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40436,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40437,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40438,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40439,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40440,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40441,CHHATTISGARH,404,Korba,U,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40442,CHHATTISGARH,404,Korba,R,Korba,5,Chhattisgarh,22,"c(NA, NA)",NA
40001,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40002,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40003,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40004,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40005,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40006,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40007,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40008,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40009,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40010,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40011,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40012,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40013,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40014,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40015,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40016,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40017,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40018,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40019,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40020,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40021,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40022,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40023,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40024,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40025,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40026,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40027,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40028,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40029,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40030,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40031,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40032,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40033,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40034,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40035,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40036,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40037,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40038,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40039,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40040,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40041,CHHATTISGARH,400,Koriya,U,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
40042,CHHATTISGARH,400,Koriya,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
46017,MADHYA PRADESH,460,Shahdol,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
83509,CHHATTISGARH,835,Surajpur,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
83525,CHHATTISGARH,835,Surajpur,R,Koriya,1,Chhattisgarh,22,"c(NA, NA)",NA
12701,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12702,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12703,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12704,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12705,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12706,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12707,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12708,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12709,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12710,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12711,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12712,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12713,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12714,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12715,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12716,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12717,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12718,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12719,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12720,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12721,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12722,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12723,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12724,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12725,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12726,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12727,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12728,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12729,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12730,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12731,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12732,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12733,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12734,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12735,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12736,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12737,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12738,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12739,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12740,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12741,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12742,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12743,RAJASTHAN,127,Kota,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12744,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12745,RAJASTHAN,127,Kota,U,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12811,RAJASTHAN,128,Baran,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
12933,RAJASTHAN,129,Jhalawar,R,Kota,29,Rajasthan,8,"c(NA, NA)",NA
59701,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59702,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59703,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59704,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59705,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59706,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59707,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59708,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59709,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59710,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59711,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59712,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59713,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59714,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59715,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59716,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59717,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59718,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59719,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59720,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59721,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59722,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59723,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59724,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59725,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59726,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59727,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59728,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59729,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59730,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59731,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59732,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59733,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59734,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59735,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59736,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59737,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59738,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59739,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59740,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59741,KERALA,597,Kottayam,U,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59742,KERALA,597,Kottayam,R,Kottayam,10,Kerala,32,"c(NA, NA)",NA
59101,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59102,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59103,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59104,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59105,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59106,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59107,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59108,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59109,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59110,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59111,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59112,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59113,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59114,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59115,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59116,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59117,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59118,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59119,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59120,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59121,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59122,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59123,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59125,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59126,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59127,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59128,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59129,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59130,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59131,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59132,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59133,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59134,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59135,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59136,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59137,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59138,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59139,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59140,KERALA,591,Kozhikode,R,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59141,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
59142,KERALA,591,Kozhikode,U,Kozhikode,4,Kerala,32,"c(NA, NA)",NA
54613,ANDHRA PRADESH,546,West Godavari,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54701,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54702,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54703,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54704,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54705,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54706,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54707,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54708,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54709,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54710,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54711,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54712,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54713,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54714,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54715,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54716,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54717,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54718,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54720,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54721,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54722,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54723,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54724,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54725,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54726,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54727,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54728,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54729,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54730,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54731,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54732,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54733,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54734,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54735,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54736,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54737,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54738,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54740,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54741,ANDHRA PRADESH,547,Krishna,U,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
54742,ANDHRA PRADESH,547,Krishna,R,Krishna,16,Andhra Pradesh,28,"c(NA, NA)",NA
63101,TAMIL NADU,631,Krishnagiri,U,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63102,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63103,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63104,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63105,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63106,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63107,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63108,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63109,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63110,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63111,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63112,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63114,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63115,TAMIL NADU,631,Krishnagiri,U,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63116,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63117,TAMIL NADU,631,Krishnagiri,U,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63118,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63119,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63120,TAMIL NADU,631,Krishnagiri,U,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
63121,TAMIL NADU,631,Krishnagiri,R,Krishnagiri,30,Tamil Nadu,33,"c(NA, NA)",NA
